SPECIES_NR;LETTERCODE;ABBREVIAT;RANG;GRUPPE;GATT_NAME;FAMILY;Z_OEK_L;OEK_L;Z_OEK_T;OEK_T;Z_OEK_K;OEK_K;Z_OEK_F;OEK_F;WASSERREGI;Z_OEK_R;OEK_R;Z_OEK_N;OEK_N;Z_OEK_S;OEK_S;Z_OEK_TO;OEK_TO;Z_OEK_SU;OEK_SU;Z_OEK_SON;OEK_SON;Z_LF_LEB;LF_LEB;Z_LF_B;LF_B;WUCHS_1;WUCHS_2;WUCHS_3;Z_SZ_V_GR;SZ_VERH_GR;Z_SZ_V_K;SZ_VERH_K;Z_SZ_O;SZ_O;Z_SZ_V;SZ_V;Z_SZ_U;SZ_U;Arealforme;Vorkommen;HEMEROBIE;Gilde;Mahdvertra;Weidevertr;Trittvertr;Futterwert;FutterDamw;Waldart_D
24927;BRMSH-P;Bromus hordeaceus subsp. pseudothominei;SSP;S;Bromus;Poaceae;;7;;6;;3;x;0;~;x;0;;3;;1;;;;;;;;T;;S;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
24930;GNSTT-T;Genista tinctoria subsp. tinctoria;SSP;S;Genista;Fabaceae;;8;;6;;3;;6;~;!;6;;1;;0;;;;;;;;Z;;W;;;;!;5;!;4;!;1;!;1;;0;;;;;0;0;0;0;0;
24931;GRNMR-R;Geranium robertianum subsp. robertianum s. str.;SSP;S;Geranium;Geraniaceae;;5;;0;;3;x;0;;x;0;;7;;0;;;;;;;;T,H;;W;;;;!;3;!;5;!;3;!;2;;0;;;;;0;0;0;0;0;
24933;JNCSB-B;Juncus bulbosus subsp. bulbosus;SSP;S;Juncus;Juncaceae;;6;;6;;2;;10;;!;5;!;2;;0;;;;;;;;H,A;!;W;;;;!;1;!;4;!;1;;0;;0;;;;;0;0;0;0;0;
24934;JNCSTRI;Juncus trifidus subsp. trifidus;SSP;S;Juncus;Juncaceae;;8;;2;;3;;4;;;4;;2;;0;;;;;;;;H;;W;;;;;4;;6;;0;;0;;0;;;;;0;0;0;0;0;
24940;PHYTO-O;Phyteuma orbiculare subsp. orbiculare;SSP;S;Phyteuma;Campanulaceae;;8;;3;;4;!;5;;;8;;3;;0;;;;;;;;H;;S;;;;!;5;!;4;!;1;!;1;;0;;;;;0;0;0;0;0;
24942;PRNXAVI;Prunus avium subsp. avium;SSP;S;Prunus;Rosaceae;;4;;5;;4;;5;;;7;;5;;0;;;;;;;;P;;S;;;;;8;;4;;3;;0;;0;;;;;0;0;0;0;0;
24945;PLSTV-V;Pulsatilla vulgaris subsp. vulgaris;SSP;S;Pulsatilla;Ranunculaceae;;7;;6;;5;;2;;;7;;2;;0;;;;;;;;H;;S;;;;!;5;!;3;!;2;;0;;0;;;;;0;0;0;0;0;
24953;VCCNGAU;Vaccinium uliginosum subsp. pubescens;SSP;S;Vaccinium;Ericaceae;;8;;3;!;4;;5;;;3;!;2;;0;;;;;;;;Z;;S;;;;;7;;3;;2;;1;;0;;;;;0;0;0;0;0;
24958;HRCMLIL;Hieracium pilosum;SPE;S;Hieracium;Asteraceae;;9;;2;;4;;5;;;9;!;2;;0;;;;;;;;H;;W;;;;;4;;7;;1;;1;;0;;;;;0;0;0;0;0;
24966;HRCMSUL;Hieracium sulphureum;SPE;S;Hieracium;Asteraceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;sm/mo-temp.c2-4EUR;;;;0;0;0;0;0;
24970;VCCNULI;Vaccinium uliginosum subsp. uliginosum;SSP;S;Vaccinium;Ericaceae;;6;;0;;5;x;0;;;1;;3;;0;;;;;;;;Z;;S;;;;;7;;3;;0;;0;;0;;;om;;0;0;0;0;0;
24997;HRCMMCH;Hieracium schmidtii;SPE;S;Hieracium;Asteraceae;;8;;6;;2;;4;;;2;!;1;;0;;;;;;;;H;;W;;;;!;4;!;2;!;2;;0;;0;;;om;;0;0;0;0;0;K2.2
25002;CNTRAUS;Centaurea stoebe subsp. micranthos;SSP;S;Centaurea;Asteraceae;;8;;7;;6;;2;;;8;;3;;0;;;;;;;;H;;S;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
25004;CNTR#S;Centaurea stoebe s. l.;AGG;S;Centaurea;Asteraceae;;8;;7;;6;;2;;;8;;3;;0;;;;;;;;H;;S;;;;;0;;0;;0;;0;;0;;;omb;;0;0;0;0;0;
25062;RHNNSER;Rhinanthus angustifolius subsp. apterus;SSP;S;Rhinanthus;Scrophulariaceae;;7;;5;;3;;6;~;;7;;2;;0;;;;;;;;Thp;;S;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
25109;PHLMRHA;Phleum rhaeticum;SPE;S;Phleum;Poaceae;;8;;3;;3;;5;;;6;;7;;0;;;;;;;;H;;W;;;;!;5;!;4;!;2;!;4;;0;;;;;0;0;0;0;0;
25110;PHLMALP;Phleum alpinum s. str.;SPE;S;Phleum;Poaceae;;8;;3;;3;;5;;;6;;7;;0;;;;;;;;H;;W;;;;!;5;!;4;!;2;!;4;;0;;;;;0;0;0;0;0;K2.2
25134;DCTPINC;Dactylorhiza incarnata subsp. pulchella;SSP;S;Dactylorhiza;Orchidaceae;;8;;5;;3;;8;~;;7;;2;;0;;;;;;;;G;;S;;;;;1;;7;;2;;0;;0;;;;;0;0;0;0;0;
25215;BASSLAN;Bassia laniflora;SPE;S;Bassia;Chenopodiaceae;;9;;8;;7;;2;;;8;!;1;;0;;;;;;;;T;;W;;;;!;5;!;2;!;3;!;1;;0;;;;;0;0;0;0;0;
25365;ALCHOTH;Alchemilla firma;SPE;S;Alchemilla;Rosaceae;;8;;3;;0;!;5;;y;0;!;2;;0;;;;;;;;H;!;S;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
25406;LINMALP;Linum ockendonii;SPE;S;Linum;Linaceae;;9;;3;;4;;4;;;9;!;2;;0;;;;;;;;H;!;S;;;;;4;;7;;1;;0;;0;;;;;0;0;0;0;0;
25601;HRCMARI;Hieracium aridum;SPE;S;Hieracium;Asteraceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;sm-stemp.c2-4EUR;;;;0;0;0;0;0;
25620;HRCMFRA;Hieracium franconicum;SPE;S;Hieracium;Asteraceae;;9;!;5;;4;;2;;;8;!;1;;0;;;;;;;;H;;W;;;;;5;;2;;1;;3;;0;;;;;0;0;0;0;0;
25621;HRCMANG;Hieracium angustifolium;SPE;S;Hieracium;Asteraceae;!;8;!;1;;4;;5;;!;1;!;1;;0;;;;;;;;H;;W;;;;;5;;1;;1;;1;;0;;;;;0;0;0;0;0;
25629;HRCMVAS;Hieracium laurinum;SPE;S;Hieracium;Asteraceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;K2.1
25649;HRCMPRU;Hieracium prussicum;SPE;S;Hieracium;Asteraceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;sm-temp.c2-4EUR;;;;0;0;0;0;0;
25654;HRCMROT;Hieracium rothianum;SPE;S;Hieracium;Asteraceae;;9;;8;!;6;;2;;!;8;!;1;;0;;;;;;;;H;;W;;;;!;5;!;3;!;1;!;1;;0;;;;;0;0;0;0;0;
25659;HRCMMUR;Hieracium murorum;SPE;S;Hieracium;Asteraceae;;4;;0;;3;;5;;;5;;4;;0;;;;;;;;H;;W;;;;;0;;0;;0;;0;;0;;;omb;;0;0;0;0;0;K2.1
25757;PTNTNNC;Potentilla incana;SPE;S;Potentilla;Rosaceae;;9;;7;;6;;1;;;8;;1;;0;;;;;;;;H;;S;;;;;5;;3;;1;;0;;0;sm-temp.c3-7EUR-(WAS);;om;;0;0;0;0;0;K2.2
25915;ARRHE-E;Arrhenatherum elatius var. bulbosum;VAR;S;Arrhenatherum;Poaceae;;8;;5;;3;x;0;;;7;;7;;0;;;;;;;;H;;S;;;;;5;;4;;2;;1;;0;;;;;0;0;0;0;0;
26260;GLYCNOT;Glyceria notata;SPE;S;Glyceria;Poaceae;;8;;5;;3;;10;~;;8;;8;;0;;;;;;;;A,H;;W;;;;;1;;5;;1;;3;;0;;;om;;0;0;0;0;0;
26456;ALYSM-M;Alyssum montanum subsp. montanum;SSP;S;Alyssum;Brassicaceae;;9;;6;;4;;2;;;7;;1;;0;;;;;;;;C;;I;;;;!;5;!;2;!;1;!;3;;0;;;;;0;0;0;0;0;
26457;ALYSM-G;Alyssum montanum subsp. gmelinii;SSP;S;Alyssum;Brassicaceae;;9;;6;;4;;2;;;7;;1;;0;;;;;;;;C;;I;;;;!;5;!;2;!;1;!;3;;0;;;;;0;0;0;0;0;
26467;ALCHVUL;Alchemilla vulgaris;SPE;S;Alchemilla;Rosaceae;;6;;4;!;4;;5;;!;6;!;6;;0;;;;;;;;H;;S;;;;!;5;!;4;!;2;;0;;0;;;;;0;0;0;0;0;K2.2
26501;STIPBOR;Stipa borysthenica;SPE;S;Stipa;Poaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;sm-temp.c4-8EUR-WAS;;;;0;0;0;0;0;
26550;RUBSBET;Rubus betckei;SPE;S;Rubus;Rosaceae;;7;;5;;3;!;5;;!;5;!;5;;0;;;;;;;;z;;W;;;;;0;;0;;0;;0;;0;(Endemit, Verbr. BL auch nach Henker 2006);;;;0;0;0;0;0;
26551;RUBSSSE;Rubus pseudincisior;SPE;S;Rubus;Rosaceae;;8;;5;;2;;5;;;4;;5;;0;;;;;;;;z;;W,S;;;;;8;;5;;1;;1;;0;;;;;0;0;0;0;0;
26555;RUBSIMM;Rubus immodicus;SPE;S;Rubus;Rosaceae;;8;;6;;2;;5;;;6;;6;;0;;;;;;;;n;;S;;;;;8;;6;;1;;1;;0;;;;;0;0;0;0;0;
26558;RUBSESE;Rubus pseudargenteus;SPE;S;Rubus;Rosaceae;;8;;6;;2;;5;;;6;;5;;0;;;;;;;;n;;W;;;;;8;;6;;1;;1;;0;;;;;0;0;0;0;0;
26565;ARNRS-L;Arenaria serpyllifolia subsp. lloydii;SSP;S;Arenaria;Caryophyllaceae;;8;;0;;0;;4;;;7;x;0;;0;;;;;;;;T,C;;W;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
26569;BSCTV-G;Biscutella laevigata subsp. gracilis;SSP;S;Biscutella;Brassicaceae;;8;;0;;4;x;0;;;7;!;2;;0;;;;;;;;H;;S;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
26570;BSCTL-T;Biscutella laevigata subsp. tenuifolia;SSP;S;Biscutella;Brassicaceae;;8;;0;;4;x;0;;;7;!;2;;0;;;;;;;;H;;S;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
26571;CLYSS-S;Calystegia sepium subsp. sepium;SSP;S;Calystegia;Convolvulaceae;;8;;6;;5;;6;;;7;;9;;0;;;;;;;;G,Hli;;S;;;;;3;;5;;2;;0;;0;;;;;0;0;0;0;0;
26572;CNNBSAT;Cannabis sativa;SPE;S;Cannabis;Cannabaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;cp;;0;0;0;0;0;
26577;CNTRIIG;Centaurea nigra s. l.;SPE;S;Centaurea;Asteraceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;GE;om;K;4;2;2;4;0;
26578;CNTTP-P;Centaurium pulchellum subsp. pulchellum;SSP;S;Centaurium;Gentianaceae;;9;;6;;7;x;0;~;;9;!;4;;1;;;;;;;;T;;S;;;;;3;;1;;1;;1;;0;;;;;0;0;0;0;0;
26586;DSCHC-C;Deschampsia cespitosa subsp. cespitosa s. str.;SSP;S;Deschampsia;Poaceae;;6;;0;;0;;7;~;x;0;;3;;0;;;;;;;;H;;W;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
26591;FSTCBRE;Festuca brevipila;SPE;S;Festuca;Poaceae;;8;;6;;6;;3;;x;0;;2;;0;;;;;;;;H;;S;;;;!;5;!;3;!;2;!;3;;0;;;mbc;;0;0;0;0;0;K2.2
26592;GAGEBOH;Gagea bohemica s. l.;SPE;S;Gagea;Liliaceae;;9;;8;!;5;;2;;;5;!;2;;0;;;;;;;;G;;V;;;;;5;;2;;1;;4;;0;;;om;K;0;0;0;0;0;
26593;GAGEBOH;Gagea bohemica subsp. bohemica;SSP;S;Gagea;Liliaceae;;9;;8;!;5;;2;;;5;!;2;;0;;;;;;;;G;;V;;;;;5;;2;;1;;4;;0;;;;K;0;0;0;0;0;
26595;GNTMCAM;Gentianella campestris s. l.;SPE;S;Gentianella;Gentianaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;GE;om;K;4;5;4;2;0;
26596;HLNTNUM;Helianthemum nummularium s. l.;SPE;S;Helianthemum;Cistaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;GE;om;H;3;6;5;2;0;K2.2
26601;HRDMMUR;Hordeum murinum s. l.;SPE;S;Hordeum;Poaceae;;8;;7;;0;;4;;;7;;5;;0;;;;;;;;T;;S;;;;;3;;3;;3;;1;;0;;A;cp;G;3;3;5;3;0;
26607;MNRTRAG;Minuartia verna subsp. latiss.;SPE;S;Minuartia;Caryophyllaceae;;9;;4;;5;;3;;x;0;!;1;;0;;;;;;;;C;;W;;;;;4;;3;;0;;0;;0;;;;;0;0;0;0;0;
26610;PHYTORB;Phyteuma orbiculare s. l.;SPE;S;Phyteuma;Campanulaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;GE;o;K;4;4;3;6;0;K2.1
26611;POA TRI;Poa trivialis s. l.;SPE;S;Poa;Poaceae;;6;X;0;;3;;7;;x;0;;7;;1;;;;;;;;H,C;;W;;;;!;5;!;4;;0;;0;;0;;GW;mbc;G;8;6;6;7;5;K2.1
26617;PLST#S;Pulsatilla vulgaris s. l.;AGG;S;Pulsatilla;Ranunculaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;temp.c2-4EUR;GE;om;K;3;6;5;2;0;K2.1
26619;RUMXECE;Rumex acetosella s. l.;SPE;S;Rumex;Polygonaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;GE;ombc;K;7;4;4;2;0;K2.2
26621;SENCERR;Senecio erraticus subsp. erraticus;SSP;S;Senecio;Asteraceae;;8;;6;;2;;6;;x;0;!;6;;0;;;;;;;;H;;S;;;;!;5;!;4;!;2;!;3;;0;;;;;0;0;0;0;0;
26623;SLNALAG;Solanum villosum s. l.;SPE;S;Solanum;Solanaceae;;8;;7;;3;;5;;;7;;7;;0;;;;;;;;T;;S;;;;;3;;3;;0;;0;;0;;;cp;;0;0;0;0;0;
26627;STIPP-B;Stipa pulcherrima subsp. bavarica;SSP;S;Stipa;Poaceae;;9;!;6;;0;!;1;;!;7;!;1;;0;;;;;;;;H;;S;;;;;5;;3;;2;;1;;0;;;;;0;0;0;0;0;
26628;STIPP-P;Stipa pulcherrima subsp. pulcherrima;SSP;S;Stipa;Poaceae;;9;;8;;7;;1;;;8;;1;;0;;;;;;;;H;;S;;;;;5;;3;;1;;1;;0;;;om;;0;0;0;0;0;
26629;SYMPLAG;Symphytum officinale s. l.;SPE;S;Symphytum;Boraginaceae;;7;;6;;3;;7;;x;0;;8;;0;;;;;;;;H,G;;S;;;;;0;;0;;0;;0;;0;;GE;omb;K;6;4;4;3;0;K2.1
26634;VSCMALB;Viscum album s. l.;SPE;S;Viscum;Viscaceae;;7;;6;;3;-;0;;-;0;-;0;;0;;;;;;;;Zhp ep;;I;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
26665;ROSACAN;Rosa canina s. l.;SPE;S;Rosa;Rosaceae;;8;;5;;3;;4;;x;0;x;0;;0;;;;;;;;N;;S;;;;;8;;4;;4;;0;;0;;W;omb;H;1;4;9;2;0;S2.1
26666;ROSACOR;Rosa corymbifera s. l.;SPE;S;Rosa;Rosaceae;;8;;6;;4;;4;;;7;;5;;0;;;;;;;;N;;S;;;;;8;;4;;4;;0;;0;;;omb;;0;0;0;0;0;S2.1
26677;CRTG#S;Crataegus rhipidophylla s. l.;AGG;S;Crataegus;Rosaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;omb;;0;0;0;0;0;S1.1
26680;HRNNALP;Pritzelago alpina;SPE;S;Pritzelago;Brassicaceae;;8;;2;;2;;5;;;9;!;2;;0;;;;;;;;C;;W;;;;;4;;4;;1;;1;;0;;;;;0;0;0;0;0;
26705;HRCMCIN;Hieracium cinereiforme;SPE;S;Hieracium;Asteraceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;stemp.c3EUR;;;;0;0;0;0;0;
26708;CMLNS-Z;Camelina sativa var. zingeri;VAR;S;Camelina;Brassicaceae;;7;;7;;6;!;4;;!;7;!;6;;0;;;;;;;;T;;S;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
26709;CMLNS-S;Camelina sativa var. sativa;VAR;S;Camelina;Brassicaceae;;7;;7;;6;!;4;;!;7;!;6;;0;;;;;;;;T;;S;;;;;0;;0;;0;;0;;0;;;bcp;;0;0;0;0;0;
26724;HRCMKAL;Hieracium kalksburgense;SPE;S;Hieracium;Asteraceae;;8;;6;!;5;!;4;;;8;!;2;;0;;;;;;;;H;!;W;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
26766;VRNCOAG;Veronica hederifolia s. l.;SPE;S;Veronica;Scrophulariaceae;;6;;6;;3;;5;;;7;;7;;0;;;;;;;;T;;V;;;;;3;;0;;0;;0;;0;;;mbc;;0;0;0;0;0;K2.1
26783;CARXPOL;Carex guestphalica;SPE;S;;Cyperaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;K2.1
26789;CLMMBAL;Calammophila baltica;SPE;S;x Calammophila;Cyperales;;8;;6;!;3;;4;;x;0;;2;;1;;;;;;;;G;;W;;;;!;2;!;9;;0;;0;;0;;;ombc;;0;0;0;0;0;
26806;SRBSDEC;Sorbus acutisecta;SPE;S;Sorbus;Rosaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;S1.2
26828;PLYXA-N;Polygonum aviculare subsp. rectum;SSP;S;Polygonum;Polygonaceae;;7;;6;;0;;4;;x;0;;6;;1;;;;;;;;T;;S;;;;;3;;7;;1;;1;;0;;;;;0;0;0;0;0;
26864;ONTHAMM;Oenothera ammophila var. germanica;VAR;S;Oenothera;Onagraceae;;9;;6;!;4;;3;;!;8;!;5;;1;;;;;;;;H;;W;;;;!;3;!;5;!;4;;0;;0;;;;;0;0;0;0;0;
26886;ONTHBIE;Oenothera biennis var. leptomeres;VAR;S;Oenothera;Onagraceae;;9;;7;;3;;4;;x;0;;4;;0;;;;;;;;H;;S;;;;!;3;!;5;!;4;!;2;;0;;;;;0;0;0;0;0;
26920;AIRACAR;Aira caryophyllea s. l.;SPE;S;Aira;Poaceae;;9;;6;;2;;2;;;4;;1;;0;;;;;;;;T;;V;;;;;5;;2;;4;;1;;0;;;ombc;;0;0;0;0;0;
26922;ALLMVIN;Allium vineale s. l.;SPE;S;Allium;Alliaceae;;5;;7;;3;;4;;x;0;;7;;0;;;;;;;;G;;S;;;;;3;;3;;1;;1;;0;;;mb;;0;0;0;0;0;K2.2
26936;CMPNG-G;Campanula glomerata subsp. glomerata;SSP;S;Campanula;Campanulaceae;;7;;0;;7;;4;;;7;;3;;0;;;;;;;;H;;S;;;;;5;;3;;0;;0;;0;;;om;;0;0;0;0;0;
26947;CHRP#AG;Chaerophyllum hirsutum s. l.;SPE;S;Chaerophyllum;Apiaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;GE;omb;K;6;4;4;2;0;
26948;CHRPHIR;Chaerophyllum hirsutum subsp. hirsutum;SSP;S;Chaerophyllum;Apiaceae;;6;;3;;4;;8;;x;0;;7;;0;;;;;;;;H;;S;;;;!;5;!;4;!;1;;0;;0;;;;;0;0;0;0;0;
26956;CRPTM-M;Crepis mollis subsp. mollis;SSP;S;Crepis;Asteraceae;;8;;4;;5;;5;~;;5;;5;;0;;;;;;;;H;;S;;;;!;5;!;4;!;2;!;2;;0;;;;;0;0;0;0;0;
26968;FUMRV-V;Fumaria vaillantii subsp. vaillantii;SSP;S;Fumaria;Fumariaceae;;6;;6;;5;;4;;;8;;5;;0;;;;;;;;T;;S;;;;!;3;!;4;;0;;0;;0;;;;;0;0;0;0;0;
26984;JNCSA-A;Juncus articulatus subsp. articulatus;SSP;S;Juncus;Juncaceae;;8;;0;;3;;9;;x;0;;2;;1;;;;;;;;H;;W;;;;!;1;!;7;;0;;0;;0;;;;;0;0;0;0;0;
26993;LINMPER;Linum perenne s. str.;SPE;S;Linum;Linaceae;;7;;0;;6;;3;;;8;!;2;;0;;;;;;;;H;;S;;;;;5;;3;;1;;2;;0;;GE;om;K;3;3;2;2;0;
27009;OPHRAPI;Ophrys apifera subsp. apifera;SSP;S;Ophrys;Orchidaceae;;7;;6;;2;;4;;;9;;2;;0;;;;;;;;G;;W;;;;!;5;!;3;!;2;!;2;;0;;;;;0;0;0;0;0;
27014;PHRGA-A;Phragmites australis var. australis;VAR;S;Phragmites;Poaceae;;7;;5;;0;;10;;;7;!;7;;0;;;;;;;;G,A;;W;;;;;1;;5;;1;;1;;0;;;;;0;0;0;0;0;
27028;PLSTP-P;Pulsatilla pratensis subsp. pratensis;SSP;S;Pulsatilla;Ranunculaceae;;7;;6;;5;;2;;;7;;2;;0;;;;;;;;H;;S;;;;!;5;!;3;;0;;0;;0;;;;;0;0;0;0;0;
27047;SRRTTIN;Serratula tinctoria s. l.;SPE;S;Serratula;Asteraceae;;6;;6;;5;x;0;;;7;;3;;0;;;;;;;;G,H;;W;;;;!;5;!;4;!;1;!;1;;0;sm-temp.c1-5EUR;GE;om;K;3;2;2;4;0;
27048;SRRTT-T;Serratula tinctoria subsp. tinctoria;SSP;S;Serratula;Asteraceae;;6;;6;;5;x;0;;;7;;3;;0;;;;;;;;G,H;;W;;;;!;5;!;4;!;1;!;1;;0;;;;;0;0;0;0;0;
27051;SSLRC-C;Sesleria albicans subsp. albicans;SSP;S;Sesleria;Poaceae;;7;;3;;2;;4;;;9;;3;;0;;;;;;;;H;;W;;;;!;4;!;7;!;1;;0;;0;;;om;;0;0;0;0;0;
27060;SPROA-A;Spergula arvensis subsp. arvensis;SSP;S;Spergula;Caryophyllaceae;;6;;5;;3;;5;;;3;;6;;0;;;;;;;;T;;W;;;;;3;;3;;1;;0;;0;;;;;0;0;0;0;0;
27069;NOCC#AG;Thlaspi caerulescens agg.;AGG;S;Thlaspi;Brassicaceae;;8;;4;;2;;5;;;5;;4;;0;;;;;;;;H,C;;S;;;;;5;;4;;2;;2;;0;;;om;;0;0;0;0;0;
27072;TRCH#AG;Trichophorum cespitosum s. l.;SPE;S;Trichophorum;Cyperaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;GE;ao;G;2;2;2;2;0;K2.2
27073;VLRNM-M;Valeriana montana subsp. montana;SSP;S;Valeriana;Valerianaceae;;8;;2;;2;;5;;;9;;2;;0;;;;;;;;H;;S;;;;;4;;4;;1;;2;;0;;;;;0;0;0;0;0;
27075;VLRNT-T;Valeriana tripteris subsp. tripteris;SSP;S;Valeriana;Valerianaceae;;7;;3;;2;;5;;x;0;;2;;0;;;;;;;;H;;S;;;;;4;;2;;0;;0;;0;;;;;0;0;0;0;0;
27088;PTMGSAL;Potamogeton salicifolius;SPE;S;Potamogeton;Potamogetonaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;temp-bEUR?;;;;0;0;0;0;0;
27107;PINSMUG;Pinus mugo subsp. mugo s. str.;SSP;S;Pinus;Pinaceae;;8;;3;;3;x;0;;x;0;;3;;0;;;;;;;;N;;I;;;;;7;;3;;1;;2;;0;;;;;0;0;0;0;0;
27159;CARXO-E;Carex ornithopoda var. castanea;VAR;S;Carex;Cyperaceae;;6;;0;;4;;3;;;9;;3;;0;;;;;;;;H;;W;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
27173;LOLMHYB;Lolium x hybridum;SPE;S;Lolium;Poaceae;;8;;7;;3;;5;;;7;;8;;0;;;;;;;;H;;W;;;;;5;;4;;2;;3;;0;;GW;;G;7;7;7;9;7;
27177;ARRHE-E;Arrhenatherum elatius var. elatius;VAR;S;Arrhenatherum;Poaceae;;8;;5;;3;x;0;;;7;;7;;0;;;;;;;;H;;S;;;;;5;;4;;2;;1;;0;;;;;0;0;0;0;0;
27193;SALXNAG;Salix repens agg.;AGG;S;Salix;Salicaceae;;8;;5;;0;;7;;x;0;x;0;;0;;;;;;;;N,Z;;S;;;;!;8;!;2;!;1;!;2;;0;;;;;0;0;0;0;0;
27194;SALXREP;Salix repens s. l.;SPE;S;Salix;Salicaceae;;9;;6;!;4;;6;;;7;!;3;;0;;;;;;;;Z,N;;S;;;;;8;;4;;5;;1;;0;;W;o;H;2;6;7;2;0;
27258;RIBSRUB;Ribes rubrum var. rubrum;VAR;S;Ribes;Grossulariaceae;;4;;6;;7;;8;;;6;;6;;0;;;;;;;;N;;S;;;;;8;;4;;3;;3;;0;;;omb;;0;0;0;0;0;
27369;ACHLSAL;Achillea salicifolia;SPE;S;Achillea;Asteraceae;;8;!;6;;6;;8;~;;7;!;6;;0;;;;;;;;H;;S;;;;;5;;4;;1;;2;;0;;;;;0;0;0;0;0;
27381;CNTRBEN;Cnicus benedictus;SPE;S;Cnicus;Asteraceae;;8;;8;;3;;4;;;7;;6;;0;;;;;;;;T;;S;;;;;3;;3;;3;;1;;0;;;;;0;0;0;0;0;
27398;LTHRS-S;Lathraea squamaria subsp. squamaria;SSP;S;Lathraea;Scrophulariaceae;;3;;5;;3;;6;;;7;;6;;0;;;;;;;;Gvp;;S;;;;;8;;4;;0;;0;;0;;;;;0;0;0;0;0;
27399;LTHRS-T;Lathraea squamaria subsp. tatrica;SSP;S;Lathraea;Scrophulariaceae;;3;;5;;3;;6;;;7;;6;;0;;;;;;;;Gvp;;S;;;;;8;;4;;0;;0;;0;;;;;0;0;0;0;0;
27401;RIBSRUB;Ribes rubrum var. domesticum;VAR;S;Ribes;Grossulariaceae;;4;;6;;7;;8;;;6;;6;;0;;;;;;;;N;;S;;;;;8;;4;;3;;3;;0;;;;;0;0;0;0;0;
27438;PLYPMAN;Polypodium x mantoniae;SPE;P;Polypodium;Polypodiaceae;;5;;5;;3;;4;;;2;!;2;;0;;;;;;;;C;;I;;;;!;8;!;3;!;1;;0;;0;;;;;0;0;0;0;0;
27442;SENCJ-J;Senecio jacobaea subsp. jacobaea;SSP;S;Senecio;Asteraceae;;8;;5;;3;;4;~;;7;;5;;0;;;;;;;;H;;S;;;;!;5;!;4;!;2;!;3;;0;;;;;0;0;0;0;0;
27744;BSTROFF;Bistorta officinalis;SPE;S;Bistorta;Polygonaceae;;7;;4;;7;;7;;;5;;5;;0;;;;;;;;G,H;;S;;;;!;5;!;4;!;1;!;5;;0;;GE;mb;K;6;4;4;5;0;K2.2
